######## Translation table for ROC # 17
######## Tue Feb  3 20:05:17 EST 1998
######## By uid=1990(serov) gid=146(clas)
######## Version # 1
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	1	46	0	710	0	17	9	1877	13
TAGE	1	1	47	0	710	0	17	9	1877	14
TAGE	1	1	48	0	710	0	17	9	1877	15
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	1	49	0	710	0	17	9	1877	16
TAGE	1	1	50	0	710	0	17	9	1877	17
TAGE	1	1	51	0	710	0	17	9	1877	18
TAGE	1	1	52	0	710	0	17	9	1877	19
TAGE	1	1	53	0	710	0	17	9	1877	20
TAGE	1	1	54	0	710	0	17	9	1877	21
TAGE	1	1	55	0	710	0	17	9	1877	22
TAGE	1	1	56	0	710	0	17	9	1877	23
TAGE	1	1	57	0	710	0	17	9	1877	24
TAGE	1	1	58	0	710	0	17	9	1877	25
TAGE	1	1	59	0	710	0	17	9	1877	26
TAGE	1	1	60	0	710	0	17	9	1877	27
TAGE	1	1	61	0	710	0	17	9	1877	28
TAGE	1	1	62	0	710	0	17	9	1877	29
TAGE	1	1	63	0	710	0	17	9	1877	30
TAGE	1	1	64	0	710	0	17	9	1877	31
########################################################
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	2	17	0	710	0	17	11	1877	0
TAGE	1	2	18	0	710	0	17	11	1877	1
TAGE	1	2	19	0	710	0	17	11	1877	2
TAGE	1	2	20	0	710	0	17	11	1877	3
TAGE	1	2	21	0	710	0	17	11	1877	4
TAGE	1	2	22	0	710	0	17	11	1877	5
TAGE	1	2	23	0	710	0	17	11	1877	6
TAGE	1	2	24	0	710	0	17	11	1877	7
TAGE	1	2	25	0	710	0	17	11	1877	8
TAGE	1	2	26	0	710	0	17	11	1877	9
TAGE	1	2	27	0	710	0	17	11	1877	10
TAGE	1	2	28	0	710	0	17	11	1877	11
TAGE	1	2	29	0	710	0	17	11	1877	12
TAGE	1	2	30	0	710	0	17	11	1877	13
TAGE	1	2	31	0	710	0	17	11	1877	14
TAGE	1	2	32	0	710	0	17	11	1877	15
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	2	49	0	710	0	17	11	1877	32
TAGE	1	2	50	0	710	0	17	11	1877	33
TAGE	1	2	51	0	710	0	17	11	1877	34
TAGE	1	2	52	0	710	0	17	11	1877	35
TAGE	1	2	53	0	710	0	17	11	1877	36
TAGE	1	2	54	0	710	0	17	11	1877	37
TAGE	1	2	55	0	710	0	17	11	1877	38
TAGE	1	2	56	0	710	0	17	11	1877	39
TAGE	1	2	57	0	710	0	17	11	1877	40
TAGE	1	2	58	0	710	0	17	11	1877	41
TAGE	1	2	59	0	710	0	17	11	1877	42
TAGE	1	2	60	0	710	0	17	11	1877	43
TAGE	1	2	61	0	710	0	17	11	1877	44
#########  ST trigger
TAGE	1	2	71	0	710	0	17	11	1877	45
TAGE	1	2	72	0	710	0	17	11	1877	46
TAGE	1	2	73	0	710	0	17	11	1877	47
################
######### PS ###
################
### pf1-pf16
TAGE	1	4	1	0	710	0	17	11	1877	16
TAGE	1	4	2	0	710	0	17	11	1877	17
TAGE	1	4	3	0	710	0	17	11	1877	18
TAGE	1	4	4	0	710	0	17	11	1877	19
TAGE	1	4	5	0	710	0	17	11	1877	20
TAGE	1	4	6	0	710	0	17	11	1877	21
TAGE	1	4	7	0	710	0	17	11	1877	22
TAGE	1	4	8	0	710	0	17	11	1877	23
TAGE	1	4	9	0	710	0	17	11	1877	24
TAGE	1	4	10	0	710	0	17	11	1877	25
TAGE	1	4	11	0	710	0	17	11	1877	26
TAGE	1	4	12	0	710	0	17	11	1877	27
TAGE	1	4	13	0	710	0	17	11	1877	28
TAGE	1	4	14	0	710	0	17	11	1877	29
TAGE	1	4	15	0	710	0	17	11	1877	30
TAGE	1	4	16	0	710	0	17	11	1877	31
### will be used by PS in future
TAGE	1	4	106	0	710	0	17	11	1877	48
TAGE	1	4	102	0	710	0	17	11	1877	49
TAGE	1	4	103	0	710	0	17	11	1877	50
TAGE	1	4	104	0	710	0	17	11	1877	51
TAGE	1	4	105	0	710	0	17	11	1877	52
TAGE	1	4	101	0	710	0	17	11	1877	53
TAGE	1	4	107	0	710	0	17	11	1877	54
TAGE	1	4	108	0	710	0	17	11	1877	55
TAGE	1	4	109	0	710	0	17	11	1877	56
TAGE	1	4	110	0	710	0	17	11	1877	57
