######## Translation table for ROC # 4
######## Tue May 29 01:20:47 EDT 2001
######## By uid=(fklein) gid=(clas)
######## Version # 4
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	29	92	0	64	0	4	8	1877	51
DC0 	6	27	92	0	64	0	4	8	1877	52
DC0 	6	25	92	0	64	0	4	8	1877	53
DC0 	6	26	91	0	64	0	4	8	1877	54
DC0 	6	28	91	0	64	0	4	8	1877	55
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	30	95	0	64	0	4	8	1877	56
DC0 	6	29	95	0	64	0	4	8	1877	57
DC0 	6	27	95	0	64	0	4	8	1877	58
DC0 	6	25	95	0	64	0	4	8	1877	59
DC0 	6	26	94	0	64	0	4	8	1877	60
DC0 	6	28	94	0	64	0	4	8	1877	61
DC0 	6	30	94	0	64	0	4	8	1877	62
DC0 	6	29	94	0	64	0	4	8	1877	63
DC0 	6	27	90	0	64	0	4	8	1877	64
DC0 	6	25	90	0	64	0	4	8	1877	65
DC0 	6	26	89	0	64	0	4	8	1877	66
DC0 	6	28	89	0	64	0	4	8	1877	67
DC0 	6	30	89	0	64	0	4	8	1877	68
DC0 	6	29	89	0	64	0	4	8	1877	69
DC0 	6	27	89	0	64	0	4	8	1877	70
DC0 	6	25	89	0	64	0	4	8	1877	71
DC0 	6	26	84	0	64	0	4	8	1877	72
DC0 	6	28	84	0	64	0	4	8	1877	73
DC0 	6	30	84	0	64	0	4	8	1877	74
DC0 	6	29	84	0	64	0	4	8	1877	75
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	27	84	0	64	0	4	8	1877	76
DC0 	6	25	84	0	64	0	4	8	1877	77
DC0 	6	26	83	0	64	0	4	8	1877	78
DC0 	6	28	83	0	64	0	4	8	1877	79
DC0 	6	30	87	0	64	0	4	8	1877	80
DC0 	6	29	87	0	64	0	4	8	1877	81
DC0 	6	27	87	0	64	0	4	8	1877	82
DC0 	6	25	87	0	64	0	4	8	1877	83
DC0 	6	26	86	0	64	0	4	8	1877	84
DC0 	6	28	86	0	64	0	4	8	1877	85
DC0 	6	30	86	0	64	0	4	8	1877	86
DC0 	6	29	86	0	64	0	4	8	1877	87
DC0 	6	27	82	0	64	0	4	8	1877	88
DC0 	6	25	82	0	64	0	4	8	1877	89
DC0 	6	26	81	0	64	0	4	8	1877	90
DC0 	6	28	81	0	64	0	4	8	1877	91
DC0 	6	30	81	0	64	0	4	8	1877	92
DC0 	6	29	81	0	64	0	4	8	1877	93
DC0 	6	27	81	0	64	0	4	8	1877	94
DC0 	6	25	81	0	64	0	4	8	1877	95
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	6	26	80	1	64	0	4	8	1877	0
DC0 	6	28	80	1	64	0	4	8	1877	1
DC0 	6	30	80	1	64	0	4	8	1877	2
DC0 	6	29	80	1	64	0	4	8	1877	3
DC0 	6	27	80	1	64	0	4	8	1877	4
