######## Translation table for ROC # 1
######## Tue Aug 12 09:40:55 EDT 1997
######## By uid=2420(burin) gid=15(users)
######## Version # 3
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	29	75	1	31	0	1	8	1877	9
DC0 	3	27	75	1	31	0	1	8	1877	10
DC0 	3	25	75	1	31	0	1	8	1877	11
DC0 	3	26	74	1	31	0	1	8	1877	12
DC0 	3	28	74	1	31	0	1	8	1877	13
DC0 	3	30	74	1	31	0	1	8	1877	14
DC0 	3	29	74	1	31	0	1	8	1877	15
DC0 	3	27	78	1	31	0	1	8	1877	16
DC0 	3	25	78	1	31	0	1	8	1877	17
DC0 	3	26	77	1	31	0	1	8	1877	18
DC0 	3	28	77	1	31	0	1	8	1877	19
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	30	77	1	31	0	1	8	1877	20
DC0 	3	29	77	1	31	0	1	8	1877	21
DC0 	3	27	77	1	31	0	1	8	1877	22
DC0 	3	25	77	1	31	0	1	8	1877	23
DC0 	3	26	72	1	31	0	1	8	1877	24
DC0 	3	28	72	1	31	0	1	8	1877	25
DC0 	3	30	72	1	31	0	1	8	1877	26
DC0 	3	29	72	1	31	0	1	8	1877	27
DC0 	3	27	72	1	31	0	1	8	1877	28
DC0 	3	25	72	1	31	0	1	8	1877	29
DC0 	3	26	71	1	31	0	1	8	1877	30
DC0 	3	28	71	1	31	0	1	8	1877	31
DC0 	3	30	67	1	31	0	1	8	1877	32
DC0 	3	29	67	1	31	0	1	8	1877	33
DC0 	3	27	67	1	31	0	1	8	1877	34
DC0 	3	25	67	1	31	0	1	8	1877	35
DC0 	3	26	66	1	31	0	1	8	1877	36
DC0 	3	28	66	1	31	0	1	8	1877	37
DC0 	3	30	66	1	31	0	1	8	1877	38
DC0 	3	29	66	1	31	0	1	8	1877	39
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	27	70	1	31	0	1	8	1877	40
DC0 	3	25	70	1	31	0	1	8	1877	41
DC0 	3	26	69	1	31	0	1	8	1877	42
DC0 	3	28	69	1	31	0	1	8	1877	43
DC0 	3	30	69	1	31	0	1	8	1877	44
DC0 	3	29	69	1	31	0	1	8	1877	45
DC0 	3	27	69	1	31	0	1	8	1877	46
DC0 	3	25	69	1	31	0	1	8	1877	47
DC0 	3	26	96	1	31	0	1	8	1877	48
DC0 	3	28	96	1	31	0	1	8	1877	49
DC0 	3	30	96	1	31	0	1	8	1877	50
DC0 	3	29	96	1	31	0	1	8	1877	51
DC0 	3	27	96	1	31	0	1	8	1877	52
DC0 	3	25	96	1	31	0	1	8	1877	53
DC0 	3	26	95	1	31	0	1	8	1877	54
DC0 	3	28	95	1	31	0	1	8	1877	55
DC0 	3	30	91	1	31	0	1	8	1877	56
DC0 	3	29	91	1	31	0	1	8	1877	57
DC0 	3	27	91	1	31	0	1	8	1877	58
DC0 	3	25	91	1	31	0	1	8	1877	59
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	26	90	1	31	0	1	8	1877	60
DC0 	3	28	90	1	31	0	1	8	1877	61
DC0 	3	30	90	1	31	0	1	8	1877	62
DC0 	3	29	90	1	31	0	1	8	1877	63
DC0 	3	27	94	1	31	0	1	8	1877	64
DC0 	3	25	94	1	31	0	1	8	1877	65
DC0 	3	26	93	1	31	0	1	8	1877	66
DC0 	3	28	93	1	31	0	1	8	1877	67
DC0 	3	30	93	1	31	0	1	8	1877	68
DC0 	3	29	93	1	31	0	1	8	1877	69
DC0 	3	27	93	1	31	0	1	8	1877	70
DC0 	3	25	93	1	31	0	1	8	1877	71
DC0 	3	26	88	1	31	0	1	8	1877	72
DC0 	3	28	88	1	31	0	1	8	1877	73
DC0 	3	30	88	1	31	0	1	8	1877	74
DC0 	3	29	88	1	31	0	1	8	1877	75
DC0 	3	27	88	1	31	0	1	8	1877	76
DC0 	3	25	88	1	31	0	1	8	1877	77
DC0 	3	26	87	1	31	0	1	8	1877	78
DC0 	3	28	87	1	31	0	1	8	1877	79
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	30	83	1	31	0	1	8	1877	80
DC0 	3	29	83	1	31	0	1	8	1877	81
DC0 	3	27	83	1	31	0	1	8	1877	82
DC0 	3	25	83	1	31	0	1	8	1877	83
DC0 	3	26	82	1	31	0	1	8	1877	84
DC0 	3	28	82	1	31	0	1	8	1877	85
DC0 	3	30	82	1	31	0	1	8	1877	86
DC0 	3	29	82	1	31	0	1	8	1877	87
DC0 	3	27	86	1	31	0	1	8	1877	88
DC0 	3	25	86	1	31	0	1	8	1877	89
DC0 	3	26	85	1	31	0	1	8	1877	90
DC0 	3	28	85	1	31	0	1	8	1877	91
DC0 	3	30	85	1	31	0	1	8	1877	92
DC0 	3	29	85	1	31	0	1	8	1877	93
DC0 	3	27	85	1	31	0	1	8	1877	94
DC0 	3	25	85	1	31	0	1	8	1877	95
DC0 	3	26	108	0	31	0	1	9	1877	0
DC0 	3	28	108	0	31	0	1	9	1877	1
DC0 	3	30	108	0	31	0	1	9	1877	2
DC0 	3	29	108	0	31	0	1	9	1877	3
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	27	108	0	31	0	1	9	1877	4
DC0 	3	25	108	0	31	0	1	9	1877	5
DC0 	3	26	107	0	31	0	1	9	1877	6
DC0 	3	28	107	0	31	0	1	9	1877	7
DC0 	3	30	111	0	31	0	1	9	1877	8
DC0 	3	29	111	0	31	0	1	9	1877	9
DC0 	3	27	111	0	31	0	1	9	1877	10
DC0 	3	25	111	0	31	0	1	9	1877	11
DC0 	3	26	110	0	31	0	1	9	1877	12
DC0 	3	28	110	0	31	0	1	9	1877	13
DC0 	3	30	110	0	31	0	1	9	1877	14
DC0 	3	29	110	0	31	0	1	9	1877	15
DC0 	3	27	106	0	31	0	1	9	1877	16
DC0 	3	25	106	0	31	0	1	9	1877	17
DC0 	3	26	105	0	31	0	1	9	1877	18
DC0 	3	28	105	0	31	0	1	9	1877	19
DC0 	3	30	105	0	31	0	1	9	1877	20
DC0 	3	29	105	0	31	0	1	9	1877	21
DC0 	3	27	105	0	31	0	1	9	1877	22
DC0 	3	25	105	0	31	0	1	9	1877	23
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	26	100	0	31	0	1	9	1877	24
DC0 	3	28	100	0	31	0	1	9	1877	25
DC0 	3	30	100	0	31	0	1	9	1877	26
DC0 	3	29	100	0	31	0	1	9	1877	27
DC0 	3	27	100	0	31	0	1	9	1877	28
DC0 	3	25	100	0	31	0	1	9	1877	29
DC0 	3	26	99	0	31	0	1	9	1877	30
DC0 	3	28	99	0	31	0	1	9	1877	31
DC0 	3	30	103	0	31	0	1	9	1877	32
DC0 	3	29	103	0	31	0	1	9	1877	33
DC0 	3	27	103	0	31	0	1	9	1877	34
DC0 	3	25	103	0	31	0	1	9	1877	35
DC0 	3	26	102	0	31	0	1	9	1877	36
DC0 	3	28	102	0	31	0	1	9	1877	37
DC0 	3	30	102	0	31	0	1	9	1877	38
DC0 	3	29	102	0	31	0	1	9	1877	39
DC0 	3	27	98	0	31	0	1	9	1877	40
DC0 	3	25	98	0	31	0	1	9	1877	41
DC0 	3	26	97	0	31	0	1	9	1877	42
DC0 	3	28	97	0	31	0	1	9	1877	43
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	30	97	0	31	0	1	9	1877	44
DC0 	3	29	97	0	31	0	1	9	1877	45
DC0 	3	27	97	0	31	0	1	9	1877	46
DC0 	3	25	97	0	31	0	1	9	1877	47
DC0 	3	26	124	0	31	0	1	9	1877	48
DC0 	3	28	124	0	31	0	1	9	1877	49
DC0 	3	30	124	0	31	0	1	9	1877	50
DC0 	3	29	124	0	31	0	1	9	1877	51
DC0 	3	27	124	0	31	0	1	9	1877	52
DC0 	3	25	124	0	31	0	1	9	1877	53
DC0 	3	26	123	0	31	0	1	9	1877	54
DC0 	3	28	123	0	31	0	1	9	1877	55
DC0 	3	30	127	0	31	0	1	9	1877	56
DC0 	3	29	127	0	31	0	1	9	1877	57
DC0 	3	27	127	0	31	0	1	9	1877	58
DC0 	3	25	127	0	31	0	1	9	1877	59
DC0 	3	26	126	0	31	0	1	9	1877	60
DC0 	3	28	126	0	31	0	1	9	1877	61
DC0 	3	30	126	0	31	0	1	9	1877	62
DC0 	3	29	126	0	31	0	1	9	1877	63
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	27	122	0	31	0	1	9	1877	64
DC0 	3	25	122	0	31	0	1	9	1877	65
DC0 	3	26	121	0	31	0	1	9	1877	66
DC0 	3	28	121	0	31	0	1	9	1877	67
DC0 	3	30	121	0	31	0	1	9	1877	68
DC0 	3	29	121	0	31	0	1	9	1877	69
DC0 	3	27	121	0	31	0	1	9	1877	70
DC0 	3	25	121	0	31	0	1	9	1877	71
DC0 	3	26	116	0	31	0	1	9	1877	72
DC0 	3	28	116	0	31	0	1	9	1877	73
DC0 	3	30	116	0	31	0	1	9	1877	74
DC0 	3	29	116	0	31	0	1	9	1877	75
DC0 	3	27	116	0	31	0	1	9	1877	76
DC0 	3	25	116	0	31	0	1	9	1877	77
DC0 	3	26	115	0	31	0	1	9	1877	78
DC0 	3	28	115	0	31	0	1	9	1877	79
DC0 	3	30	119	0	31	0	1	9	1877	80
DC0 	3	29	119	0	31	0	1	9	1877	81
DC0 	3	27	119	0	31	0	1	9	1877	82
DC0 	3	25	119	0	31	0	1	9	1877	83
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	26	118	0	31	0	1	9	1877	84
DC0 	3	28	118	0	31	0	1	9	1877	85
DC0 	3	30	118	0	31	0	1	9	1877	86
DC0 	3	29	118	0	31	0	1	9	1877	87
DC0 	3	27	114	0	31	0	1	9	1877	88
DC0 	3	25	114	0	31	0	1	9	1877	89
DC0 	3	26	113	0	31	0	1	9	1877	90
DC0 	3	28	113	0	31	0	1	9	1877	91
DC0 	3	30	113	0	31	0	1	9	1877	92
DC0 	3	29	113	0	31	0	1	9	1877	93
DC0 	3	27	113	0	31	0	1	9	1877	94
DC0 	3	25	113	0	31	0	1	9	1877	95
DC0 	3	26	112	1	31	0	1	9	1877	0
DC0 	3	28	112	1	31	0	1	9	1877	1
DC0 	3	30	112	1	31	0	1	9	1877	2
DC0 	3	29	112	1	31	0	1	9	1877	3
DC0 	3	27	112	1	31	0	1	9	1877	4
DC0 	3	25	112	1	31	0	1	9	1877	5
DC0 	3	26	111	1	31	0	1	9	1877	6
DC0 	3	28	111	1	31	0	1	9	1877	7
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	30	107	1	31	0	1	9	1877	8
DC0 	3	29	107	1	31	0	1	9	1877	9
DC0 	3	27	107	1	31	0	1	9	1877	10
DC0 	3	25	107	1	31	0	1	9	1877	11
DC0 	3	26	106	1	31	0	1	9	1877	12
DC0 	3	28	106	1	31	0	1	9	1877	13
DC0 	3	30	106	1	31	0	1	9	1877	14
DC0 	3	29	106	1	31	0	1	9	1877	15
DC0 	3	27	110	1	31	0	1	9	1877	16
DC0 	3	25	110	1	31	0	1	9	1877	17
DC0 	3	26	109	1	31	0	1	9	1877	18
DC0 	3	28	109	1	31	0	1	9	1877	19
DC0 	3	30	109	1	31	0	1	9	1877	20
DC0 	3	29	109	1	31	0	1	9	1877	21
DC0 	3	27	109	1	31	0	1	9	1877	22
DC0 	3	25	109	1	31	0	1	9	1877	23
DC0 	3	26	104	1	31	0	1	9	1877	24
DC0 	3	28	104	1	31	0	1	9	1877	25
DC0 	3	30	104	1	31	0	1	9	1877	26
DC0 	3	29	104	1	31	0	1	9	1877	27
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	27	104	1	31	0	1	9	1877	28
DC0 	3	25	104	1	31	0	1	9	1877	29
DC0 	3	26	103	1	31	0	1	9	1877	30
DC0 	3	28	103	1	31	0	1	9	1877	31
DC0 	3	30	99	1	31	0	1	9	1877	32
DC0 	3	29	99	1	31	0	1	9	1877	33
DC0 	3	27	99	1	31	0	1	9	1877	34
DC0 	3	25	99	1	31	0	1	9	1877	35
DC0 	3	26	98	1	31	0	1	9	1877	36
DC0 	3	28	98	1	31	0	1	9	1877	37
DC0 	3	30	98	1	31	0	1	9	1877	38
DC0 	3	29	98	1	31	0	1	9	1877	39
DC0 	3	27	102	1	31	0	1	9	1877	40
DC0 	3	25	102	1	31	0	1	9	1877	41
DC0 	3	26	101	1	31	0	1	9	1877	42
DC0 	3	28	101	1	31	0	1	9	1877	43
DC0 	3	30	101	1	31	0	1	9	1877	44
DC0 	3	29	101	1	31	0	1	9	1877	45
DC0 	3	27	101	1	31	0	1	9	1877	46
DC0 	3	25	101	1	31	0	1	9	1877	47
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	26	128	1	31	0	1	9	1877	48
DC0 	3	28	128	1	31	0	1	9	1877	49
DC0 	3	30	128	1	31	0	1	9	1877	50
DC0 	3	29	128	1	31	0	1	9	1877	51
DC0 	3	27	128	1	31	0	1	9	1877	52
DC0 	3	25	128	1	31	0	1	9	1877	53
DC0 	3	26	127	1	31	0	1	9	1877	54
DC0 	3	28	127	1	31	0	1	9	1877	55
DC0 	3	30	123	1	31	0	1	9	1877	56
DC0 	3	29	123	1	31	0	1	9	1877	57
DC0 	3	27	123	1	31	0	1	9	1877	58
DC0 	3	25	123	1	31	0	1	9	1877	59
DC0 	3	26	122	1	31	0	1	9	1877	60
DC0 	3	28	122	1	31	0	1	9	1877	61
DC0 	3	30	122	1	31	0	1	9	1877	62
DC0 	3	29	122	1	31	0	1	9	1877	63
DC0 	3	27	126	1	31	0	1	9	1877	64
DC0 	3	25	126	1	31	0	1	9	1877	65
DC0 	3	26	125	1	31	0	1	9	1877	66
DC0 	3	28	125	1	31	0	1	9	1877	67
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	30	125	1	31	0	1	9	1877	68
DC0 	3	29	125	1	31	0	1	9	1877	69
DC0 	3	27	125	1	31	0	1	9	1877	70
DC0 	3	25	125	1	31	0	1	9	1877	71
DC0 	3	26	120	1	31	0	1	9	1877	72
DC0 	3	28	120	1	31	0	1	9	1877	73
DC0 	3	30	120	1	31	0	1	9	1877	74
DC0 	3	29	120	1	31	0	1	9	1877	75
DC0 	3	27	120	1	31	0	1	9	1877	76
DC0 	3	25	120	1	31	0	1	9	1877	77
DC0 	3	26	119	1	31	0	1	9	1877	78
DC0 	3	28	119	1	31	0	1	9	1877	79
DC0 	3	30	115	1	31	0	1	9	1877	80
DC0 	3	29	115	1	31	0	1	9	1877	81
DC0 	3	27	115	1	31	0	1	9	1877	82
DC0 	3	25	115	1	31	0	1	9	1877	83
DC0 	3	26	114	1	31	0	1	9	1877	84
DC0 	3	28	114	1	31	0	1	9	1877	85
DC0 	3	30	114	1	31	0	1	9	1877	86
DC0 	3	29	114	1	31	0	1	9	1877	87
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	27	118	1	31	0	1	9	1877	88
DC0 	3	25	118	1	31	0	1	9	1877	89
DC0 	3	26	117	1	31	0	1	9	1877	90
DC0 	3	28	117	1	31	0	1	9	1877	91
DC0 	3	30	117	1	31	0	1	9	1877	92
DC0 	3	29	117	1	31	0	1	9	1877	93
DC0 	3	27	117	1	31	0	1	9	1877	94
DC0 	3	25	117	1	31	0	1	9	1877	95
DC0 	3	26	140	0	31	0	1	10	1877	0
DC0 	3	28	140	0	31	0	1	10	1877	1
DC0 	3	30	140	0	31	0	1	10	1877	2
DC0 	3	29	140	0	31	0	1	10	1877	3
DC0 	3	27	140	0	31	0	1	10	1877	4
DC0 	3	25	140	0	31	0	1	10	1877	5
DC0 	3	26	139	0	31	0	1	10	1877	6
DC0 	3	28	139	0	31	0	1	10	1877	7
DC0 	3	30	143	0	31	0	1	10	1877	8
DC0 	3	29	143	0	31	0	1	10	1877	9
DC0 	3	27	143	0	31	0	1	10	1877	10
DC0 	3	25	143	0	31	0	1	10	1877	11
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	26	142	0	31	0	1	10	1877	12
DC0 	3	28	142	0	31	0	1	10	1877	13
DC0 	3	30	142	0	31	0	1	10	1877	14
DC0 	3	29	142	0	31	0	1	10	1877	15
DC0 	3	27	138	0	31	0	1	10	1877	16
DC0 	3	25	138	0	31	0	1	10	1877	17
DC0 	3	26	137	0	31	0	1	10	1877	18
DC0 	3	28	137	0	31	0	1	10	1877	19
DC0 	3	30	137	0	31	0	1	10	1877	20
DC0 	3	29	137	0	31	0	1	10	1877	21
DC0 	3	27	137	0	31	0	1	10	1877	22
DC0 	3	25	137	0	31	0	1	10	1877	23
DC0 	3	26	132	0	31	0	1	10	1877	24
DC0 	3	28	132	0	31	0	1	10	1877	25
DC0 	3	30	132	0	31	0	1	10	1877	26
DC0 	3	29	132	0	31	0	1	10	1877	27
DC0 	3	27	132	0	31	0	1	10	1877	28
DC0 	3	25	132	0	31	0	1	10	1877	29
DC0 	3	26	131	0	31	0	1	10	1877	30
DC0 	3	28	131	0	31	0	1	10	1877	31
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	30	135	0	31	0	1	10	1877	32
DC0 	3	29	135	0	31	0	1	10	1877	33
DC0 	3	27	135	0	31	0	1	10	1877	34
DC0 	3	25	135	0	31	0	1	10	1877	35
DC0 	3	26	134	0	31	0	1	10	1877	36
DC0 	3	28	134	0	31	0	1	10	1877	37
DC0 	3	30	134	0	31	0	1	10	1877	38
DC0 	3	29	134	0	31	0	1	10	1877	39
DC0 	3	27	130	0	31	0	1	10	1877	40
DC0 	3	25	130	0	31	0	1	10	1877	41
DC0 	3	26	129	0	31	0	1	10	1877	42
DC0 	3	28	129	0	31	0	1	10	1877	43
DC0 	3	30	129	0	31	0	1	10	1877	44
DC0 	3	29	129	0	31	0	1	10	1877	45
DC0 	3	27	129	0	31	0	1	10	1877	46
DC0 	3	25	129	0	31	0	1	10	1877	47
DC0 	3	26	156	0	31	0	1	10	1877	48
DC0 	3	28	156	0	31	0	1	10	1877	49
DC0 	3	30	156	0	31	0	1	10	1877	50
DC0 	3	29	156	0	31	0	1	10	1877	51
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	27	156	0	31	0	1	10	1877	52
DC0 	3	25	156	0	31	0	1	10	1877	53
DC0 	3	26	155	0	31	0	1	10	1877	54
DC0 	3	28	155	0	31	0	1	10	1877	55
DC0 	3	30	159	0	31	0	1	10	1877	56
DC0 	3	29	159	0	31	0	1	10	1877	57
DC0 	3	27	159	0	31	0	1	10	1877	58
DC0 	3	25	159	0	31	0	1	10	1877	59
DC0 	3	26	158	0	31	0	1	10	1877	60
DC0 	3	28	158	0	31	0	1	10	1877	61
DC0 	3	30	158	0	31	0	1	10	1877	62
DC0 	3	29	158	0	31	0	1	10	1877	63
DC0 	3	27	154	0	31	0	1	10	1877	64
DC0 	3	25	154	0	31	0	1	10	1877	65
DC0 	3	26	153	0	31	0	1	10	1877	66
DC0 	3	28	153	0	31	0	1	10	1877	67
DC0 	3	30	153	0	31	0	1	10	1877	68
DC0 	3	29	153	0	31	0	1	10	1877	69
DC0 	3	27	153	0	31	0	1	10	1877	70
DC0 	3	25	153	0	31	0	1	10	1877	71
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	26	148	0	31	0	1	10	1877	72
DC0 	3	28	148	0	31	0	1	10	1877	73
DC0 	3	30	148	0	31	0	1	10	1877	74
DC0 	3	29	148	0	31	0	1	10	1877	75
DC0 	3	27	148	0	31	0	1	10	1877	76
DC0 	3	25	148	0	31	0	1	10	1877	77
DC0 	3	26	147	0	31	0	1	10	1877	78
DC0 	3	28	147	0	31	0	1	10	1877	79
DC0 	3	30	151	0	31	0	1	10	1877	80
DC0 	3	29	151	0	31	0	1	10	1877	81
DC0 	3	27	151	0	31	0	1	10	1877	82
DC0 	3	25	151	0	31	0	1	10	1877	83
DC0 	3	26	150	0	31	0	1	10	1877	84
DC0 	3	28	150	0	31	0	1	10	1877	85
DC0 	3	30	150	0	31	0	1	10	1877	86
DC0 	3	29	150	0	31	0	1	10	1877	87
DC0 	3	27	146	0	31	0	1	10	1877	88
DC0 	3	25	146	0	31	0	1	10	1877	89
DC0 	3	26	145	0	31	0	1	10	1877	90
DC0 	3	28	145	0	31	0	1	10	1877	91
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	30	145	0	31	0	1	10	1877	92
DC0 	3	29	145	0	31	0	1	10	1877	93
DC0 	3	27	145	0	31	0	1	10	1877	94
DC0 	3	25	145	0	31	0	1	10	1877	95
DC0 	3	26	144	1	31	0	1	10	1877	0
DC0 	3	28	144	1	31	0	1	10	1877	1
DC0 	3	30	144	1	31	0	1	10	1877	2
DC0 	3	29	144	1	31	0	1	10	1877	3
DC0 	3	27	144	1	31	0	1	10	1877	4
DC0 	3	25	144	1	31	0	1	10	1877	5
DC0 	3	26	143	1	31	0	1	10	1877	6
DC0 	3	28	143	1	31	0	1	10	1877	7
DC0 	3	30	139	1	31	0	1	10	1877	8
DC0 	3	29	139	1	31	0	1	10	1877	9
DC0 	3	27	139	1	31	0	1	10	1877	10
DC0 	3	25	139	1	31	0	1	10	1877	11
DC0 	3	26	138	1	31	0	1	10	1877	12
DC0 	3	28	138	1	31	0	1	10	1877	13
DC0 	3	30	138	1	31	0	1	10	1877	14
DC0 	3	29	138	1	31	0	1	10	1877	15
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	27	142	1	31	0	1	10	1877	16
DC0 	3	25	142	1	31	0	1	10	1877	17
DC0 	3	26	141	1	31	0	1	10	1877	18
DC0 	3	28	141	1	31	0	1	10	1877	19
DC0 	3	30	141	1	31	0	1	10	1877	20
DC0 	3	29	141	1	31	0	1	10	1877	21
DC0 	3	27	141	1	31	0	1	10	1877	22
DC0 	3	25	141	1	31	0	1	10	1877	23
DC0 	3	26	136	1	31	0	1	10	1877	24
DC0 	3	28	136	1	31	0	1	10	1877	25
DC0 	3	30	136	1	31	0	1	10	1877	26
DC0 	3	29	136	1	31	0	1	10	1877	27
DC0 	3	27	136	1	31	0	1	10	1877	28
DC0 	3	25	136	1	31	0	1	10	1877	29
DC0 	3	26	135	1	31	0	1	10	1877	30
DC0 	3	28	135	1	31	0	1	10	1877	31
DC0 	3	30	131	1	31	0	1	10	1877	32
DC0 	3	29	131	1	31	0	1	10	1877	33
DC0 	3	27	131	1	31	0	1	10	1877	34
DC0 	3	25	131	1	31	0	1	10	1877	35
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	26	130	1	31	0	1	10	1877	36
DC0 	3	28	130	1	31	0	1	10	1877	37
DC0 	3	30	130	1	31	0	1	10	1877	38
DC0 	3	29	130	1	31	0	1	10	1877	39
DC0 	3	27	134	1	31	0	1	10	1877	40
DC0 	3	25	134	1	31	0	1	10	1877	41
DC0 	3	26	133	1	31	0	1	10	1877	42
DC0 	3	28	133	1	31	0	1	10	1877	43
DC0 	3	30	133	1	31	0	1	10	1877	44
DC0 	3	29	133	1	31	0	1	10	1877	45
DC0 	3	27	133	1	31	0	1	10	1877	46
DC0 	3	25	133	1	31	0	1	10	1877	47
DC0 	3	26	160	1	31	0	1	10	1877	48
DC0 	3	28	160	1	31	0	1	10	1877	49
DC0 	3	30	160	1	31	0	1	10	1877	50
DC0 	3	29	160	1	31	0	1	10	1877	51
DC0 	3	27	160	1	31	0	1	10	1877	52
DC0 	3	25	160	1	31	0	1	10	1877	53
DC0 	3	26	159	1	31	0	1	10	1877	54
DC0 	3	28	159	1	31	0	1	10	1877	55
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	30	155	1	31	0	1	10	1877	56
DC0 	3	29	155	1	31	0	1	10	1877	57
DC0 	3	27	155	1	31	0	1	10	1877	58
DC0 	3	25	155	1	31	0	1	10	1877	59
DC0 	3	26	154	1	31	0	1	10	1877	60
DC0 	3	28	154	1	31	0	1	10	1877	61
DC0 	3	30	154	1	31	0	1	10	1877	62
DC0 	3	29	154	1	31	0	1	10	1877	63
DC0 	3	27	158	1	31	0	1	10	1877	64
DC0 	3	25	158	1	31	0	1	10	1877	65
DC0 	3	26	157	1	31	0	1	10	1877	66
DC0 	3	28	157	1	31	0	1	10	1877	67
DC0 	3	30	157	1	31	0	1	10	1877	68
DC0 	3	29	157	1	31	0	1	10	1877	69
DC0 	3	27	157	1	31	0	1	10	1877	70
DC0 	3	25	157	1	31	0	1	10	1877	71
DC0 	3	26	152	1	31	0	1	10	1877	72
DC0 	3	28	152	1	31	0	1	10	1877	73
DC0 	3	30	152	1	31	0	1	10	1877	74
DC0 	3	29	152	1	31	0	1	10	1877	75
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	27	152	1	31	0	1	10	1877	76
DC0 	3	25	152	1	31	0	1	10	1877	77
DC0 	3	26	151	1	31	0	1	10	1877	78
DC0 	3	28	151	1	31	0	1	10	1877	79
DC0 	3	30	147	1	31	0	1	10	1877	80
DC0 	3	29	147	1	31	0	1	10	1877	81
DC0 	3	27	147	1	31	0	1	10	1877	82
DC0 	3	25	147	1	31	0	1	10	1877	83
DC0 	3	26	146	1	31	0	1	10	1877	84
DC0 	3	28	146	1	31	0	1	10	1877	85
DC0 	3	30	146	1	31	0	1	10	1877	86
DC0 	3	29	146	1	31	0	1	10	1877	87
DC0 	3	27	150	1	31	0	1	10	1877	88
DC0 	3	25	150	1	31	0	1	10	1877	89
DC0 	3	26	149	1	31	0	1	10	1877	90
DC0 	3	28	149	1	31	0	1	10	1877	91
DC0 	3	30	149	1	31	0	1	10	1877	92
DC0 	3	29	149	1	31	0	1	10	1877	93
DC0 	3	27	149	1	31	0	1	10	1877	94
DC0 	3	25	149	1	31	0	1	10	1877	95
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
DC0 	3	26	172	0	31	0	1	11	1877	0
DC0 	3	28	172	0	31	0	1	11	1877	1
DC0 	3	30	172	0	31	0	1	11	1877	2
DC0 	3	29	172	0	31	0	1	11	1877	3
DC0 	3	27	172	0	31	0	1	11	1877	4
DC0 	3	25	172	0	31	0	1	11	1877	5
DC0 	3	26	171	0	31	0	1	11	1877	6
DC0 	3	28	171	0	31	0	1	11	1877	7
DC0 	3	30	175	0	31	0	1	11	1877	8
DC0 	3	29	175	0	31	0	1	11	1877	9
DC0 	3	27	175	0	31	0	1	11	1877	10
DC0 	3	25	175	0	31	0	1	11	1877	11
DC0 	3	26	174	0	31	0	1	11	1877	12
DC0 	3	28	174	0	31	0	1	11	1877	13
DC0 	3	30	174	0	31	0	1	11	1877	14
DC0 	3	29	174	0	31	0	1	11	1877	15
DC0 	3	27	170	0	31	0	1	11	1877	16
DC0 	3	25	170	0	31	0	1	11	1877	17
DC0 	3	26	169	0	31	0	1	11	1877	18
DC0 	3	28	169	0	31	0	1	11	1877	19
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
